borrower_id,provider,occupation,wallet_active_days_ratio_90d,wallet_txn_count_90d,wallet_txn_count_30d,wallet_days_since_last_txn,wallet_topup_count_90d,wallet_topup_avg_amount,wallet_topup_frequency_per_month,wallet_bill_payment_count_90d,wallet_bill_payment_share,wallet_distinct_billers_90d,wallet_avg_balance,wallet_inflow_outflow_ratio,wallet_txn_amount_volatility,default_label
PK004705,Easypaisa,daily_wage_laborer,0.4556,55,18,0,29,173.97,9.67,5,0.0909,2,-3.29,0.9948,1227.64,0
PK004706,SadaPay,street_vendor,0.2778,30,10,2,13,180.73,4.33,4,0.1333,3,-244.8,0.6965,1016.47,0
PK004707,JazzCash,delivery_rider,0.1889,18,7,6,10,151.58,3.33,3,0.1667,2,128.61,1.1861,1546.31,0
PK004708,Easypaisa,domestic_worker,0.1889,18,8,0,12,112.35,4.0,6,0.3333,3,-614.34,0.1143,1061.67,0
PK004709,JazzCash,rickshaw_driver,0.3778,51,16,3,35,173.96,11.67,6,0.1176,3,-33.27,0.9556,1351.58,0
PK004710,NayaPay,domestic_worker,0.3556,41,11,1,19,177.87,6.33,4,0.0976,2,33.59,1.0611,824.38,0
PK004711,SadaPay,small_shopkeeper,0.3556,38,8,4,19,177.41,6.33,4,0.1053,3,106.75,1.1226,1850.0,0
PK004712,SadaPay,domestic_worker,0.3,35,5,0,20,168.27,6.67,3,0.0857,1,-349.97,0.5797,1278.46,0
PK004713,JazzCash,rickshaw_driver,0.3889,42,16,2,18,167.79,6.0,6,0.1429,3,-35.51,0.9553,1239.45,0
PK004714,JazzCash,small_shopkeeper,0.3444,38,10,1,23,163.23,7.67,3,0.0789,2,852.98,3.7098,1832.27,0
PK004715,JazzCash,delivery_rider,0.2111,21,4,11,11,101.71,3.67,4,0.1905,2,-1227.53,0.0458,1485.09,0
PK004716,NayaPay,delivery_rider,0.3111,34,8,0,23,147.47,7.67,1,0.0294,1,739.63,4.5451,1426.23,0
PK004717,SadaPay,daily_wage_laborer,0.2778,30,13,0,17,130.72,5.67,4,0.1333,2,-348.51,0.4555,941.49,0
PK004718,Easypaisa,street_vendor,0.3222,33,7,0,17,133.82,5.67,3,0.0909,1,-150.51,0.7472,1068.25,0
PK004719,NayaPay,small_shopkeeper,0.3667,40,17,0,22,138.23,7.33,2,0.05,1,165.58,1.2231,1655.96,0
PK004720,NayaPay,street_vendor,0.2111,20,9,3,7,58.57,2.33,6,0.3,2,-1313.11,0.123,1843.73,0
PK004721,JazzCash,daily_wage_laborer,0.2667,28,9,0,14,125.13,4.67,1,0.0357,1,-43.38,0.9291,1002.56,0
PK004722,JazzCash,rickshaw_driver,0.3111,36,11,5,21,129.53,7.0,1,0.0278,1,131.43,1.2303,1173.53,0
PK004723,Easypaisa,daily_wage_laborer,0.3111,33,7,4,23,128.31,7.67,5,0.1515,2,-63.54,0.8656,1018.07,0
PK004724,SadaPay,delivery_rider,0.3111,33,13,0,12,155.07,4.0,8,0.2424,3,-377.87,0.5991,1150.13,0
PK004725,SadaPay,domestic_worker,0.2778,27,9,7,10,138.22,3.33,4,0.1481,2,-72.91,0.8768,1121.53,0
PK004726,NayaPay,small_shopkeeper,0.3,29,9,2,14,113.26,4.67,2,0.069,1,-423.17,0.6526,1887.66,0
PK004727,JazzCash,rickshaw_driver,0.2889,30,10,3,19,147.82,6.33,3,0.1,1,121.42,1.2722,1105.98,0
PK004728,JazzCash,daily_wage_laborer,0.2556,26,9,2,17,130.59,5.67,5,0.1923,2,-371.71,0.3668,1163.11,1
PK004729,Easypaisa,rickshaw_driver,0.2778,28,12,0,8,119.05,2.67,5,0.1786,2,85.88,1.1094,1083.71,0
PK004730,SadaPay,street_vendor,0.2778,29,9,3,10,93.56,3.33,6,0.2069,2,-492.18,0.5284,1201.26,1
PK004731,JazzCash,domestic_worker,0.3556,34,13,6,18,111.99,6.0,2,0.0588,1,-93.47,0.8025,1058.52,0
PK004732,SadaPay,daily_wage_laborer,0.4444,52,25,0,30,146.45,10.0,6,0.1154,3,-111.67,0.808,934.2,0
PK004733,SadaPay,small_shopkeeper,0.2556,26,6,0,18,139.98,6.0,3,0.1154,1,-152.98,0.8057,1829.04,0
PK004734,JazzCash,domestic_worker,0.5667,69,23,5,41,192.23,13.67,4,0.058,2,208.06,1.6318,632.19,0
PK004735,NayaPay,street_vendor,0.3333,33,6,1,22,173.57,7.33,3,0.0909,2,-260.74,0.5107,1080.43,0
PK004736,JazzCash,rickshaw_driver,0.3889,39,16,0,22,145.02,7.33,3,0.0769,2,268.42,1.5115,1543.78,0
PK004737,SadaPay,daily_wage_laborer,0.2778,30,9,8,18,122.3,6.0,8,0.2667,3,-428.65,0.4147,1240.77,0
PK004738,Easypaisa,domestic_worker,0.2444,25,5,1,15,140.4,5.0,4,0.16,2,-35.06,0.9436,1438.63,0
PK004739,JazzCash,rickshaw_driver,0.3778,39,12,2,21,109.66,7.0,8,0.2051,3,-148.76,0.8006,1448.03,0
PK004740,JazzCash,small_shopkeeper,0.4111,53,20,0,39,160.66,13.0,5,0.0943,2,-270.25,0.65,1456.69,0
PK004741,Easypaisa,delivery_rider,0.2,24,12,0,15,111.24,5.0,6,0.25,2,-1137.59,0.0753,1374.41,0
PK004742,JazzCash,domestic_worker,0.2667,25,8,1,10,73.02,3.33,5,0.2,3,-69.07,0.8914,1172.81,1
PK004743,Easypaisa,delivery_rider,0.4333,47,13,2,36,160.08,12.0,4,0.0851,3,246.24,2.0928,852.77,0
PK004744,NayaPay,domestic_worker,0.2444,26,10,1,16,124.03,5.33,4,0.1538,3,-294.92,0.4588,991.92,0
PK004745,SadaPay,small_shopkeeper,0.2222,22,10,0,13,91.5,4.33,1,0.0455,1,1060.41,6.5768,1789.01,0
PK004746,Easypaisa,daily_wage_laborer,0.1667,18,6,0,8,54.51,2.67,5,0.2778,2,-62.51,0.9194,1268.78,0
PK004747,NayaPay,domestic_worker,0.0889,9,4,9,7,51.59,2.33,2,0.2222,1,-543.79,0.0767,958.17,1
PK004748,NayaPay,delivery_rider,0.2333,25,11,1,9,76.05,3.0,4,0.16,2,-177.96,0.8126,1395.63,0
PK004749,NayaPay,domestic_worker,0.3556,37,11,0,13,77.04,4.33,4,0.1081,2,-71.16,0.8564,782.82,0
PK004750,SadaPay,domestic_worker,0.4333,50,16,0,32,177.52,10.67,4,0.08,2,-179.62,0.6353,737.06,0
PK004751,SadaPay,daily_wage_laborer,0.2,18,10,0,16,117.14,5.33,0,0.0,0,234.19,0.0,338.08,0
PK004752,JazzCash,domestic_worker,0.1444,13,5,0,4,121.74,1.33,5,0.3846,3,-342.34,0.6192,1225.89,1
PK004753,JazzCash,delivery_rider,0.2889,30,11,0,15,97.83,5.0,9,0.3,3,-1166.64,0.0461,1283.2,0
PK004754,Easypaisa,small_shopkeeper,0.2222,26,7,1,9,104.43,3.0,3,0.1154,2,813.26,1.8389,1907.69,0
PK004755,Easypaisa,domestic_worker,0.1889,18,3,1,13,110.56,4.33,3,0.1667,1,-288.38,0.348,822.1,0
PK004756,JazzCash,street_vendor,0.3,28,9,3,16,156.53,5.33,3,0.1071,1,568.95,2.754,1369.5,0
PK004757,SadaPay,delivery_rider,0.3889,43,13,0,14,172.47,4.67,6,0.1395,2,170.72,1.1699,1563.39,0
PK004758,Easypaisa,domestic_worker,0.3333,42,11,0,28,170.14,9.33,1,0.0238,1,43.05,1.1026,1030.68,0
PK004759,Easypaisa,domestic_worker,0.3222,34,9,1,18,132.91,6.0,6,0.1765,2,-456.11,0.3031,1012.15,0
PK004760,SadaPay,small_shopkeeper,0.4111,46,14,3,33,166.13,11.0,3,0.0652,1,-301.2,0.5466,1287.74,0
PK004761,JazzCash,delivery_rider,0.2111,20,7,0,11,101.17,3.67,5,0.25,2,-916.35,0.0601,1170.85,0
PK004762,NayaPay,daily_wage_laborer,0.1444,13,7,0,6,148.84,2.0,1,0.0769,1,516.84,2.5805,1205.18,0
PK004763,SadaPay,rickshaw_driver,0.3778,41,15,2,21,153.24,7.0,5,0.122,2,132.16,1.1902,1394.88,0
PK004764,Easypaisa,rickshaw_driver,0.1889,20,6,2,7,121.97,2.33,2,0.1,2,251.99,1.3672,1161.85,0
PK004765,Easypaisa,daily_wage_laborer,0.2111,19,6,2,10,76.02,3.33,3,0.1579,1,-321.76,0.4914,1093.42,1
PK004766,JazzCash,small_shopkeeper,0.3222,34,7,0,24,160.31,8.0,3,0.0882,1,-164.38,0.779,1635.3,1
PK004767,NayaPay,rickshaw_driver,0.4111,42,11,2,19,123.85,6.33,6,0.1429,2,-395.43,0.5638,1288.41,0
PK004768,NayaPay,small_shopkeeper,0.3222,35,11,1,18,129.55,6.0,7,0.2,3,-380.06,0.5604,1240.45,0
PK004769,JazzCash,domestic_worker,0.4444,50,18,4,26,170.72,8.67,5,0.1,2,-132.85,0.8165,1251.04,0
PK004770,NayaPay,small_shopkeeper,0.2222,24,8,2,10,79.89,3.33,7,0.2917,3,205.31,1.2652,1575.76,0
PK004771,NayaPay,delivery_rider,0.3556,41,11,4,21,147.05,7.0,5,0.122,2,-472.07,0.5333,1369.89,0
PK004772,Easypaisa,street_vendor,0.3556,38,12,2,21,138.04,7.0,6,0.1579,3,-196.67,0.7026,1087.42,0
PK004773,NayaPay,street_vendor,0.4667,52,20,1,31,178.75,10.33,7,0.1346,3,-481.91,0.3856,1026.86,0
PK004774,NayaPay,rickshaw_driver,0.1444,14,3,5,7,78.4,2.33,3,0.2143,1,-893.47,0.2971,1679.88,0
PK004775,NayaPay,daily_wage_laborer,0.2889,28,9,2,19,123.45,6.33,1,0.0357,1,6.3,1.0164,979.55,0
PK004776,NayaPay,street_vendor,0.3,33,8,2,22,125.44,7.33,2,0.0606,1,-595.29,0.2388,1214.58,0
PK004777,Easypaisa,delivery_rider,0.4111,47,8,0,29,195.16,9.67,1,0.0213,1,-140.19,0.7988,1218.53,0
PK004778,Easypaisa,street_vendor,0.1778,18,4,3,11,92.77,3.67,3,0.1667,2,-723.83,0.081,1280.85,0
PK004779,JazzCash,street_vendor,0.2111,19,4,0,12,92.62,4.0,2,0.1053,1,-240.84,0.6296,1428.01,1
PK004780,JazzCash,rickshaw_driver,0.2222,23,11,3,16,101.1,5.33,4,0.1739,2,-348.23,0.3397,1019.64,0
PK004781,Easypaisa,domestic_worker,0.2444,26,9,3,11,75.49,3.67,2,0.0769,2,-352.26,0.5245,922.85,0
PK004782,Easypaisa,delivery_rider,0.1667,17,5,1,9,107.05,3.0,2,0.1176,2,-1192.18,0.0511,1394.33,0
PK004783,NayaPay,rickshaw_driver,0.3222,35,8,1,19,117.18,6.33,4,0.1143,2,98.34,1.203,1036.02,0
PK004784,Easypaisa,delivery_rider,0.2778,33,10,0,25,129.56,8.33,1,0.0303,1,409.76,2.2818,1370.4,0
PK004785,SadaPay,street_vendor,0.1667,18,4,3,8,64.43,2.67,5,0.2778,3,-973.74,0.1195,930.54,0
PK004786,SadaPay,small_shopkeeper,0.4222,50,18,0,30,175.41,10.0,9,0.18,3,-6.38,0.9911,1500.15,0
PK004787,JazzCash,rickshaw_driver,0.3111,36,12,9,19,146.36,6.33,1,0.0278,1,-351.52,0.5924,1110.12,0
PK004788,JazzCash,rickshaw_driver,0.2222,26,14,4,3,177.31,1.0,9,0.3462,3,-173.63,0.888,1181.59,0
PK004789,Easypaisa,delivery_rider,0.3778,41,17,0,30,149.28,10.0,1,0.0244,1,-508.19,0.2058,993.49,0
PK004790,JazzCash,daily_wage_laborer,0.2333,25,4,5,7,160.52,2.33,7,0.28,3,-758.4,0.3097,1141.96,0
PK004791,SadaPay,domestic_worker,0.4667,55,24,1,37,169.59,12.33,5,0.0909,2,-163.24,0.697,843.97,0
PK004792,Easypaisa,domestic_worker,0.2,19,10,4,10,101.92,3.33,3,0.1579,2,152.21,1.4244,898.76,0
PK004793,NayaPay,daily_wage_laborer,0.1111,11,4,14,9,104.17,3.0,1,0.0909,1,-512.05,0.1548,1250.37,1
PK004794,JazzCash,small_shopkeeper,0.2444,25,9,4,12,102.05,4.0,1,0.04,1,1006.12,2.5112,2108.5,0
PK004795,NayaPay,delivery_rider,0.2111,20,7,2,10,130.57,3.33,1,0.05,1,-406.48,0.4974,1257.69,0
PK004796,Easypaisa,daily_wage_laborer,0.1556,17,5,4,9,118.5,3.0,4,0.2353,2,-877.69,0.1637,1058.06,0
PK004797,SadaPay,small_shopkeeper,0.2333,25,6,4,13,117.31,4.33,2,0.08,2,-250.47,0.7309,1654.66,1
PK004798,Easypaisa,daily_wage_laborer,0.2889,30,8,1,15,111.74,5.0,2,0.0667,1,-164.06,0.7101,1080.82,0
PK004799,NayaPay,delivery_rider,0.1889,19,2,22,8,87.55,2.67,4,0.2105,2,-1312.86,0.1792,1599.76,0
PK004800,JazzCash,daily_wage_laborer,0.4222,49,12,0,32,167.53,10.67,6,0.1224,2,-381.35,0.4931,1246.81,0
PK004801,NayaPay,daily_wage_laborer,0.5,53,19,5,34,170.41,11.33,5,0.0943,2,-180.5,0.6801,1014.56,1
PK004802,JazzCash,street_vendor,0.2,18,7,1,9,92.28,3.0,8,0.4444,3,-1028.14,0.043,1335.85,0
PK004803,NayaPay,street_vendor,0.3778,39,12,2,20,136.06,6.67,2,0.0513,2,-168.01,0.7318,1027.1,0
PK004804,NayaPay,daily_wage_laborer,0.2444,24,9,4,13,93.86,4.33,4,0.1667,2,158.79,1.3399,1217.67,0
PK004805,Easypaisa,delivery_rider,0.4556,48,15,1,25,126.38,8.33,5,0.1042,2,-45.7,0.9361,1431.9,0
PK004806,JazzCash,domestic_worker,0.3556,40,17,0,20,134.74,6.67,6,0.15,2,-508.44,0.4254,1248.04,0
PK004807,JazzCash,small_shopkeeper,0.2333,23,8,6,6,78.43,2.0,6,0.2609,3,732.66,1.8208,1987.29,1
PK004808,SadaPay,street_vendor,0.4111,44,15,2,21,169.66,7.0,2,0.0455,2,689.71,3.0531,1175.05,0
PK004809,JazzCash,delivery_rider,0.3444,33,10,0,19,110.51,6.33,6,0.1818,2,-1099.0,0.0866,1544.13,0
PK004810,NayaPay,rickshaw_driver,0.2333,23,9,7,19,126.56,6.33,4,0.1739,2,-183.89,0.3837,551.18,1
PK004811,SadaPay,street_vendor,0.3444,40,12,3,18,112.85,6.0,6,0.15,2,44.03,1.0643,1021.23,0
PK004812,SadaPay,delivery_rider,0.2111,22,8,5,8,83.83,2.67,6,0.2727,2,-1201.62,0.2522,1742.19,0
PK004813,Easypaisa,delivery_rider,0.2222,23,5,0,18,144.21,6.0,4,0.1739,2,-545.15,0.1923,1336.56,0
PK004814,NayaPay,street_vendor,0.3111,32,11,2,14,131.75,4.67,5,0.1562,2,-920.98,0.0861,1021.0,0
PK004815,SadaPay,domestic_worker,0.3222,35,10,1,17,86.33,5.67,6,0.1714,3,-766.99,0.1403,996.28,0
PK004816,SadaPay,rickshaw_driver,0.1222,12,4,2,4,92.76,1.33,4,0.3333,2,-1522.32,0.1228,1482.42,0
PK004817,NayaPay,delivery_rider,0.2222,23,5,4,13,109.11,4.33,1,0.0435,1,-26.55,0.9644,1599.52,0
PK004818,NayaPay,street_vendor,0.3111,32,10,1,19,141.46,6.33,6,0.1875,2,-270.31,0.6597,1653.66,0
PK004819,SadaPay,daily_wage_laborer,0.3556,34,10,3,21,153.17,7.0,4,0.1176,2,-114.95,0.7663,1082.13,0
PK004820,JazzCash,street_vendor,0.3778,38,11,0,26,138.6,8.67,2,0.0526,1,-124.52,0.7537,1223.42,0
PK004821,NayaPay,domestic_worker,0.2667,27,9,4,10,132.77,3.33,4,0.1481,2,-253.19,0.6515,1166.85,1
PK004822,NayaPay,street_vendor,0.2,21,6,1,12,111.33,4.0,4,0.1905,2,-547.17,0.3014,1115.64,0
PK004823,NayaPay,small_shopkeeper,0.3556,37,12,0,15,165.9,5.0,5,0.1351,2,-149.01,0.8801,1959.92,0
PK004824,JazzCash,domestic_worker,0.3444,39,13,0,20,195.4,6.67,3,0.0769,1,-363.55,0.4478,894.88,0
PK004825,Easypaisa,rickshaw_driver,0.2222,22,4,0,5,159.86,1.67,5,0.2273,3,-386.29,0.6094,1142.55,0
PK004826,SadaPay,rickshaw_driver,0.1222,11,3,5,2,92.07,0.67,4,0.3636,2,-713.47,0.447,1088.88,1
PK004827,NayaPay,daily_wage_laborer,0.1778,20,6,1,13,142.31,4.33,5,0.25,3,-87.95,0.8313,1027.96,0
PK004828,Easypaisa,delivery_rider,0.2222,23,7,1,8,87.06,2.67,3,0.1304,2,108.84,1.0932,1920.28,0
PK004829,SadaPay,street_vendor,0.4,48,14,6,18,168.95,6.0,8,0.1667,3,74.92,1.1039,977.17,0
PK004830,SadaPay,rickshaw_driver,0.2444,23,11,2,14,116.15,4.67,3,0.1304,1,-329.05,0.6116,1718.3,1
PK004831,SadaPay,street_vendor,0.4333,48,22,2,28,119.81,9.33,4,0.0833,2,-349.07,0.4553,904.63,0
PK004832,SadaPay,domestic_worker,0.3556,40,14,0,16,148.63,5.33,5,0.125,3,-194.35,0.7178,970.69,0
PK004833,Easypaisa,daily_wage_laborer,0.2889,31,15,0,17,117.8,5.67,5,0.1613,2,-412.45,0.5197,1173.76,0
PK004834,NayaPay,domestic_worker,0.2667,30,8,1,12,93.93,4.0,6,0.2,2,-297.47,0.5957,1007.24,0
PK004835,NayaPay,street_vendor,0.1667,17,4,1,8,102.45,2.67,2,0.1176,1,69.17,1.1284,1096.8,0
PK004836,Easypaisa,rickshaw_driver,0.4444,55,20,1,30,177.93,10.0,2,0.0364,1,419.13,1.8486,1176.3,0
PK004837,SadaPay,rickshaw_driver,0.4222,48,18,0,21,209.24,7.0,4,0.0833,2,80.47,1.1048,1171.29,0
PK004838,NayaPay,domestic_worker,0.3778,42,19,4,20,124.02,6.67,4,0.0952,2,-559.54,0.3154,1109.01,0
PK004839,NayaPay,delivery_rider,0.3556,38,21,4,24,125.06,8.0,1,0.0263,1,869.52,4.186,1549.38,0
PK004840,SadaPay,delivery_rider,0.2778,28,9,1,17,160.77,5.67,3,0.1071,1,-714.71,0.1327,976.62,0
PK004841,SadaPay,delivery_rider,0.3556,42,19,1,22,129.07,7.33,7,0.1667,3,-630.53,0.492,1546.86,0
PK004842,SadaPay,daily_wage_laborer,0.1556,17,7,1,6,55.62,2.0,3,0.1765,2,-822.62,0.3005,1044.96,0
PK004843,SadaPay,rickshaw_driver,0.3556,42,17,4,24,141.93,8.0,5,0.119,2,-46.09,0.9365,1220.06,0
PK004844,SadaPay,rickshaw_driver,0.2111,20,9,0,10,85.94,3.33,3,0.15,1,-1031.5,0.2209,1872.2,0
PK004845,JazzCash,small_shopkeeper,0.3111,33,16,1,9,164.51,3.0,4,0.1212,2,167.65,1.1343,1833.81,0
PK004846,NayaPay,rickshaw_driver,0.3444,34,13,0,19,144.43,6.33,2,0.0588,1,-22.04,0.9655,1253.67,1
PK004847,JazzCash,street_vendor,0.3,30,12,3,23,142.24,7.67,4,0.1333,2,-209.13,0.4529,866.79,0
PK004848,Easypaisa,street_vendor,0.1444,14,5,1,4,105.87,1.33,6,0.4286,2,-898.07,0.3137,1495.1,0
PK004849,JazzCash,daily_wage_laborer,0.3889,41,19,3,25,142.32,8.33,0,0.0,0,246.52,1.843,843.35,0
PK004850,Easypaisa,delivery_rider,0.2,18,6,1,5,65.84,1.67,5,0.2778,3,-885.14,0.3873,1516.01,1
PK004851,JazzCash,domestic_worker,0.1333,12,4,7,5,90.82,1.67,3,0.25,2,-529.79,0.4738,1725.31,0
PK004852,SadaPay,street_vendor,0.2556,25,13,1,10,94.36,3.33,3,0.12,1,-427.88,0.5044,1285.64,1
PK004853,Easypaisa,domestic_worker,0.3667,41,7,1,18,151.48,6.0,3,0.0732,1,-393.89,0.547,1151.6,0
PK004854,SadaPay,rickshaw_driver,0.2778,29,4,4,18,108.29,6.0,2,0.069,1,-328.59,0.5124,1321.05,0
PK004855,JazzCash,small_shopkeeper,0.4333,49,16,0,29,182.15,9.67,2,0.0408,1,294.35,1.3771,1773.7,0
PK004856,NayaPay,street_vendor,0.4,39,13,0,25,162.72,8.33,3,0.0769,2,-128.04,0.7172,800.07,0
PK004857,Easypaisa,rickshaw_driver,0.3667,34,9,0,16,129.78,5.33,3,0.0882,2,1.41,1.0024,1137.93,0
PK004858,SadaPay,delivery_rider,0.2889,30,9,13,18,103.02,6.0,3,0.1,1,-382.32,0.5307,1371.37,0
PK004859,NayaPay,daily_wage_laborer,0.2222,24,6,2,5,61.63,1.67,4,0.1667,2,-502.23,0.5958,1171.88,0
PK004860,JazzCash,domestic_worker,0.1111,11,2,21,5,69.15,1.67,5,0.4545,2,-833.48,0.1734,1608.31,1
PK004861,NayaPay,street_vendor,0.2667,27,10,6,9,137.8,3.0,6,0.2222,2,-23.96,0.9683,1116.36,0
PK004862,NayaPay,small_shopkeeper,0.1889,20,5,2,8,80.87,2.67,4,0.2,2,-289.14,0.79,2101.43,0
PK004863,NayaPay,street_vendor,0.2222,20,9,3,11,114.71,3.67,3,0.15,2,-788.65,0.0741,1385.88,0
PK004864,Easypaisa,delivery_rider,0.3111,31,12,0,16,120.73,5.33,6,0.1935,2,-1120.25,0.1219,1367.62,0
PK004865,NayaPay,domestic_worker,0.3111,38,13,3,20,151.4,6.67,0,0.0,0,391.96,2.0934,815.23,0
PK004866,Easypaisa,street_vendor,0.3333,39,16,7,22,160.62,7.33,3,0.0769,1,84.63,1.1171,1371.32,0
PK004867,NayaPay,rickshaw_driver,0.3778,47,13,4,29,169.51,9.67,4,0.0851,2,-323.13,0.5331,930.96,0
PK004868,NayaPay,delivery_rider,0.3111,36,6,3,17,85.38,5.67,5,0.1389,3,114.75,1.1442,1417.77,0
PK004869,Easypaisa,daily_wage_laborer,0.2,18,7,7,6,82.8,2.0,5,0.2778,2,-814.14,0.2466,987.79,0
PK004870,NayaPay,daily_wage_laborer,0.1889,21,9,5,7,123.96,2.33,4,0.1905,3,-656.15,0.3177,1123.67,0
PK004871,SadaPay,rickshaw_driver,0.3222,37,13,0,18,147.25,6.0,1,0.027,1,666.71,2.543,1250.95,1
PK004872,Easypaisa,daily_wage_laborer,0.3222,36,13,1,24,139.96,8.0,4,0.1111,2,-130.61,0.7697,1244.55,0
PK004873,NayaPay,rickshaw_driver,0.2778,28,6,0,14,150.27,4.67,7,0.25,3,-690.13,0.2972,1271.33,0
PK004874,NayaPay,street_vendor,0.4,40,11,2,22,159.02,7.33,2,0.05,1,7.83,1.016,934.23,0
PK004875,Easypaisa,daily_wage_laborer,0.3,39,17,0,19,154.62,6.33,8,0.2051,3,-20.83,0.9721,1108.29,0
PK004876,JazzCash,delivery_rider,0.3556,39,13,2,25,181.98,8.33,3,0.0769,2,-147.19,0.7563,1065.98,0
PK004877,Easypaisa,domestic_worker,0.4889,53,16,0,34,173.99,11.33,4,0.0755,2,127.35,1.3398,886.84,0
PK004878,JazzCash,delivery_rider,0.4111,46,22,0,23,131.84,7.67,2,0.0435,1,-121.58,0.8276,1151.16,0
PK004879,NayaPay,street_vendor,0.3444,38,14,0,24,156.15,8.0,2,0.0526,1,-263.59,0.5436,914.02,0
PK004880,JazzCash,daily_wage_laborer,0.3222,35,13,4,19,139.89,6.33,4,0.1143,2,-150.43,0.7474,1060.28,0
PK004881,SadaPay,daily_wage_laborer,0.2778,30,7,0,19,153.0,6.33,2,0.0667,1,-231.85,0.5556,843.66,0
PK004882,NayaPay,small_shopkeeper,0.2556,26,7,2,6,121.02,2.0,4,0.1538,2,1007.34,2.4663,1696.73,0
PK004883,NayaPay,small_shopkeeper,0.5444,63,19,0,48,184.59,16.0,3,0.0476,1,333.66,1.6352,1738.05,0
PK004884,NayaPay,domestic_worker,0.2444,28,13,4,11,88.62,3.67,7,0.25,3,-791.26,0.3509,1251.83,0
PK004885,Easypaisa,street_vendor,0.3333,34,13,0,19,152.56,6.33,6,0.1765,3,-147.27,0.7352,1106.93,0
PK004886,SadaPay,rickshaw_driver,0.3556,41,11,4,21,177.29,7.0,4,0.0976,2,109.81,1.1689,1182.97,0
PK004887,NayaPay,daily_wage_laborer,0.3444,37,10,0,25,158.44,8.33,3,0.0811,1,70.3,1.1548,1271.09,0
PK004888,JazzCash,small_shopkeeper,0.2889,30,11,6,16,90.25,5.33,4,0.1333,2,-382.4,0.6585,1746.34,0
PK004889,SadaPay,street_vendor,0.3,32,13,0,17,110.83,5.67,1,0.0312,1,430.33,2.0918,1244.42,1
PK004890,NayaPay,delivery_rider,0.1222,11,4,7,7,50.13,2.33,2,0.1818,1,-684.44,0.0445,974.35,1
PK004891,SadaPay,delivery_rider,0.3778,40,15,2,21,166.22,7.0,3,0.075,2,-678.76,0.3423,1425.53,0
PK004892,Easypaisa,rickshaw_driver,0.3444,38,10,1,20,174.7,6.67,3,0.0789,2,-143.9,0.7693,983.48,0
PK004893,NayaPay,delivery_rider,0.3889,46,17,4,27,177.03,9.0,2,0.0435,1,121.17,1.1818,1339.29,0
PK004894,Easypaisa,street_vendor,0.2444,24,8,5,11,162.69,3.67,4,0.1667,2,-259.01,0.6764,1404.55,1
PK004895,JazzCash,small_shopkeeper,0.2556,27,7,3,13,126.96,4.33,6,0.2222,2,-175.36,0.8145,1567.31,0
PK004896,JazzCash,domestic_worker,0.1444,14,5,7,5,54.02,1.67,6,0.4286,2,-602.74,0.4626,1410.87,0
PK004897,JazzCash,daily_wage_laborer,0.4111,48,19,1,29,144.58,9.67,4,0.0833,2,-173.04,0.7353,1148.67,0
PK004898,SadaPay,street_vendor,0.2222,25,13,0,8,119.13,2.67,6,0.24,3,-36.86,0.9596,1214.54,0
PK004899,SadaPay,domestic_worker,0.3222,37,11,0,19,173.62,6.33,7,0.1892,3,-378.39,0.5215,1054.94,0
PK004900,NayaPay,daily_wage_laborer,0.2778,31,12,0,12,105.52,4.0,5,0.1613,2,-210.02,0.7163,950.88,0
PK004901,NayaPay,domestic_worker,0.3778,43,16,0,17,151.2,5.67,8,0.186,3,-286.32,0.683,1282.47,0
PK004902,SadaPay,daily_wage_laborer,0.3444,33,11,1,14,134.82,4.67,7,0.2121,3,-211.45,0.6955,1069.37,0
PK004903,Easypaisa,street_vendor,0.4222,47,15,1,25,115.0,8.33,7,0.1489,3,-537.08,0.3078,999.23,0
PK004904,Easypaisa,small_shopkeeper,0.2111,20,5,0,7,61.89,2.33,2,0.1,1,402.26,1.4257,1749.1,1
PK004905,NayaPay,domestic_worker,0.2,19,4,9,10,132.12,3.33,2,0.1053,1,234.46,1.6499,952.25,0
PK004906,SadaPay,daily_wage_laborer,0.3111,36,20,0,15,142.94,5.0,4,0.1111,2,-473.6,0.5046,1202.58,0
PK004907,JazzCash,rickshaw_driver,0.3333,38,15,0,20,167.07,6.67,3,0.0789,1,150.62,1.2219,1260.2,0
PK004908,JazzCash,rickshaw_driver,0.3444,35,12,3,23,156.89,7.67,2,0.0571,1,-480.23,0.3061,1076.8,1
PK004909,NayaPay,delivery_rider,0.4222,51,18,0,31,183.46,10.33,5,0.098,2,-233.94,0.7297,1332.31,0
PK004910,JazzCash,small_shopkeeper,0.2,19,5,2,8,103.87,2.67,1,0.0526,1,1296.04,3.9126,1787.75,0
PK004911,SadaPay,street_vendor,0.3889,44,25,0,20,200.91,6.67,6,0.1364,2,-102.78,0.8655,1039.26,0
PK004912,NayaPay,small_shopkeeper,0.2222,24,7,2,12,120.84,4.0,6,0.25,2,-1494.22,0.1597,1879.25,0
PK004913,JazzCash,domestic_worker,0.3333,38,13,2,20,168.02,6.67,0,0.0,0,222.81,1.6398,713.54,0
PK004914,JazzCash,rickshaw_driver,0.3,34,9,2,14,159.29,4.67,2,0.0588,1,-329.03,0.654,1145.27,0
PK004915,SadaPay,daily_wage_laborer,0.4222,47,13,0,20,135.14,6.67,5,0.1064,2,163.2,1.2334,1183.38,0
